fit_time,score_time,test_accuracy,test_f1,test_roc_auc,IDP
2.6670384407043457,0.061361074447631836,0.5212373037857803,0.5607793307920373,0.5149941725090781,fa
2.663724184036255,0.05925345420837402,0.5078485687903971,0.5436643835616438,0.5077667196128534,fa
2.6773128509521484,0.059105873107910156,0.5152354570637119,0.5329181494661923,0.5332925792636813,fa
2.6968202590942383,0.0599825382232666,0.5226223453370268,0.5424778761061948,0.5278598401042213,fa
0.6928455829620361,0.053078651428222656,0.4926062846580407,0.5250865051903113,0.4948211534059266,su
0.6968433856964111,0.05354499816894531,0.4819778188539741,0.5157667386609072,0.4874505007157963,su
0.6911876201629639,0.0520930290222168,0.5097042513863216,0.5467748825288339,0.5066369186930482,su
0.6910719871520996,0.052628278732299805,0.4967652495378928,0.5295896328293737,0.4918819465561482,su
0.8581016063690186,0.05442619323730469,0.48428835489833644,0.49041095890410963,0.48389885233411123,t1
0.8592324256896973,0.0533909797668457,0.5023105360443623,0.5359758724687635,0.4995831639224958,t1
0.8593008518218994,0.05343365669250488,0.5134011090573013,0.5118219749652294,0.5076345919277302,t1
0.8542525768280029,0.053897857666015625,0.4852125693160813,0.48378127896200185,0.4859309282119441,t1
0.7777647972106934,0.05239129066467285,0.5064599483204134,0.5348270823185581,0.5072303366465254,t2
0.7763266563415527,0.05205893516540527,0.5291989664082687,0.5523341523341523,0.529116847709966,t2
0.7816267013549805,0.051638126373291016,0.5493540051679586,0.5683168316831684,0.5694413582093378,t2
0.7784373760223389,0.05170011520385742,0.5400516795865633,0.5359749739311782,0.5594643910193408,t2
0.40088629722595215,0.051863670349121094,0.5033396946564885,0.4939231891103549,0.49865428879435925,t2
0.40048694610595703,0.05208587646484375,0.4880725190839695,0.49976689976689964,0.4930838820581551,t2
0.404435396194458,0.05186605453491211,0.5045346062052506,0.4861386138613862,0.502105251645924,t2
0.40389275550842285,0.05169367790222168,0.4988066825775656,0.4897959183673469,0.4998250180450141,t2
0.6568417549133301,0.050177812576293945,0.5251798561151079,0.5604508196721312,0.5277932947206461,ta
0.6600232124328613,0.04964709281921387,0.5345877144438296,0.5649249870667357,0.538328482246984,ta
0.6544561386108398,0.05020499229431152,0.5262866629773104,0.5694164989939638,0.5341695332176912,ta
0.6564984321594238,0.04941105842590332,0.5262866629773104,0.5766567754698319,0.5427152853320789,ta
3.5180962085723877,0.06494402885437012,0.5335291238374938,0.5622416169039963,0.5581401143501152,dm
3.5159192085266113,0.0633096694946289,0.5208027410670583,0.5405912717034257,0.5221627620363751,dm
3.508859395980835,0.06313872337341309,0.5452765540871267,0.5470502194051682,0.5640052057477897,dm
3.523513078689575,0.06305646896362305,0.5545766030347529,0.5495049504950494,0.5799502042240159,dm
3.3758082389831543,0.05984687805175781,0.5212922173274597,0.5542388331814039,0.537400499491117,dm
3.38039493560791,0.05981302261352539,0.5061184532550171,0.5452906714736367,0.5182498260597894,dm
3.383502960205078,0.05949831008911133,0.5193343122858541,0.5025329280648431,0.5413163105125055,dm
3.398716449737549,0.059683799743652344,0.5580029368575624,0.5622879301987397,0.5816071883786855,dm
2.823218584060669,0.059624433517456055,0.49953789279112754,0.5222761358623732,0.5057613920958313,fa+su
2.8357932567596436,0.05924558639526367,0.5161737523105361,0.5546575925138238,0.5081376994065211,fa+su
2.8432493209838867,0.06128644943237305,0.5291127541589649,0.5613430908308221,0.5321527533389595,fa+su
2.853376626968384,0.05877494812011719,0.5244916820702403,0.5324852339845525,0.5169595908173061,fa+su
2.875239610671997,0.05958700180053711,0.5041589648798521,0.5300043802014893,0.5095206043439786,fa+t1
2.886232852935791,0.05897808074951172,0.5092421441774492,0.5422413793103448,0.5083632008910726,fa+t1
2.8977622985839844,0.0586705207824707,0.5318853974121996,0.5601389491966999,0.5454846744407734,fa+t1
2.897526979446411,0.059119224548339844,0.5147874306839186,0.5240253853127834,0.5146003669524157,fa+t1
2.5570614337921143,0.056894540786743164,0.49870801033591733,0.5327552986512525,0.4993985402582752,fa+t2
2.562817335128784,0.056455135345458984,0.5152454780361757,0.5468599033816426,0.5272141837667832,fa+t2
2.5797226428985596,0.056104183197021484,0.5545219638242894,0.5672690763052209,0.57394322561898,fa+t2
2.5824286937713623,0.056234121322631836,0.5405684754521963,0.5333333333333333,0.5554646303212628,fa+t2
2.5656015872955322,0.05813264846801758,0.5147900763358778,0.5560890440855522,0.5224828462793543,fa+t2
2.5616514682769775,0.058394432067871094,0.5052480916030534,0.5343511450381678,0.49990895052735856,fa+t2
2.587388753890991,0.0576021671295166,0.5183770883054892,0.5352372178719484,0.5296275436178978,fa+t2
2.597484827041626,0.05738687515258789,0.518854415274463,0.5298507462686567,0.5310155515212494,fa+t2
2.3817174434661865,0.05449652671813965,0.5307138904261206,0.5421166306695465,0.5420537735571693,fa+ta
2.3889429569244385,0.05419445037841797,0.5362479247371333,0.5445652173913044,0.5472944168406199,fa+ta
2.39923357963562,0.0542755126953125,0.5190924183729939,0.5279739272134709,0.5377416968022031,fa+ta
2.3919084072113037,0.054891109466552734,0.4997232982844494,0.5232067510548523,0.5155271513832946,fa+ta
4.349757671356201,0.0661001205444336,0.5452765540871267,0.5720865960386918,0.5598421408733619,fa+dm
4.3555638790130615,0.0668325424194336,0.5110132158590308,0.5272124940842404,0.517484105793982,fa+dm
